dark n deep web kurich videos cheyyaamo 	0
enikkum ippol bahumanam matre ullu 	1
ayo avre nattikalle 	0
karanju poyi njan orikal polum ningale polullavare vedanipikunna oru comendo vakko paranjittilla orupad eshtamanu ningale ennu njan dubail allavare pole vedanikunnu joli adu samayavum nashtapedam 	1
lesbian anenu paraju adichu amarthunavarod pokan para 	0
ashique ashique98 nnhindu aayalum 	0
ith poole oruthan thoondaan vannatt avanta kay thalli kandicha le njanwoozy face 	0
njn mi phone use chiyunu pinne njn enlane etu chiyum 	0
ithokay china phoneill kannuna ennda nisahavasthyaaa 	0
v p free firinum ippo aa problem und 3 gb ram ulla phone usersinu nallapole hang lag fram drop okke und pinne nalla proccesor ulla 3gb ram phone anengli scen illa pakshe sp 450 okke ulla phonil 3gb ram vach free fir kalichal nalla fram drop und njan kalichattullathanu 	0
krishna prasad 	0
apo ivar klynm kaykkuna penkuttyude lifoo 	0
njan support sisters 	1
bro realme chinese aano 	0
amiya suresh sagar alias jacky 	0
wolverine sorry yajamanaa kshamichalum avar avarkku ishtamullathu pole jeevikkatteithilum valiya ethrayoo vrithikedukal india yil nadakkunnuavar cheythathu sheriyano thettano ennu nammalk theerumanikkan kazhiyillaavarude mind anganeyavumavar paranja oru karyam correct aanu pennine manasilakkan penninu mathre kazhiyollunnindiayude samskaram nammal divasam thorum kanunnundallooithonnum culture mayi bandhappedilla 	1
chetta pubg engane aanu chinese app aakunnathu athu korean game allethinking face 	0
gay aayi orale valarthi edukkan pattilla 	0
renjeev rococo edo oral criminal ayal bakki ollavarkk kozhappava oral homosexual ayal ath avarde jeevithathinte karyam alle vere arkk enth kuzhappavan ondavunne 	1
njn ipo dr nde fan aanunnitra nalla karyangl valare lalithamaayi vera aaru paranju teraanannparayan vakkukal illa sir nthankyou dr sir 	1
love suryammaa sarikkum kannu niranju poyiiii oru amma aayii hospitalinn vannu kanda video manassil thattunnaa vaakukkal god bless suryamma 	1
enikkk eppol mi theme mi store acnt ellam error kanikkuvaaa 	0
ivare okke support cheyam nente qn atala ivade comments idunnavante kudumbathil valom igane sambavicha anjeekarikumo nyes 	0
raju evidano ntho 	0
padam 1 tarannatra maatrame mongi beegarane kond pattu 	0
nn oru judjee 	0
oru oola myran aanallo kevin 	0
ramesan rameshpaul andi kundiyilum vaayilum idunnath gays maathram alla evidunn varunn ithokke 	0
kevin pottaaa eduvaaaa ne parayunthe 	0
anees hamza ith ippo kand varunna prathibhasamalla pand muthalkke gays lesbians undippozhaanu avar thurann parayaan thudangiyath ninekk oru penninod istam thonniyaal athupole thanne avalkk ninnod istamundel ninekk avalumayi sexil erppedunnath tettallapakshe avalkk istamallathe avale keri pidikkano anavashyamayi samsarikkano poyaal ath tettgays lesbians okke nammalepole thanneyabut avarude hormones different ayakond avarkk sexinodaa thalpparyam angane vere oralkk avarod thalpparyam undel ath legal aanupinne paedophile 	1
parallel space ille 	0
c ayyo chadikalle bronan oru pavam aanee 	0
opposite vannavan oru oola aayi poyallo 	0
aaa kevin nn oru thengayum ariyilla aa pottane aara aa seat il kond iruthiyath 	0
orupad upakaramayoru karyamanu paranju thannath big salute dear doctor sir 	1
amitha fees eedakki chikilsakku na doctormaronnum ithrayum vidatha mayi oru karyavum paranju tharathilullasir anenkil pavangalkku vendi kasilladhay orupad arivukal paranju tharunnuallahu doctorkku ellavidha aisvariavum deergausum nalki anugrahikkatte 	0
bharat mata ki jai 	0
xender num shareitinum pakaram opyogikksn pattunna app etha 	0
college te parayo avlmaeude elakam njn matie kodukkam 	0
namukk parayaan alle bro pattu avarkkoke manasilaakande person shrugging ‍ 	0
m shafeequebabu poda kunda 	0
orale kandal male manarism und 	0
ninakku etha cheranapani motteeee enthiyeda myre sreejith panikkarumai ulla episode 	1
ajay george enth support neeyokke eranji vedi vekkan pokuo 	0
ithe pazhaya india alla 	0
ikka amma 	0
arun chettan pwoli 	1
hi suryanjan muneersha eppol usa yil aanu ullathuyenikku oru program nigale kondu cheyyipikkanamennu undunigalude whatsapp number onnu send cheyyamo whatsapp 00919526160006 	1
kura angu undakum dialogue adikatha keri adikanam chumma parangonde erunna pora china mothathil angu illatha akanam atha vandathu oru pingu kunjina polum varutha vidaruthe eallathinayum konnu thallanam china pattikal 	0
eathaa aah naari karutha kottu 	0
flytinu agathulla food nirthalakanam paraspara somsaram nirthalakanam 	0
multivitamin tablet kazikkano 	0
saji klm enthu idapedal anu thankal uddeshikkunnathu simple ayi chodichal male ayi piranna thankale oru female ayi veetukar “idapettu” valarthiyal 	1
aarum chirikkaruth kevin 	0
ninte okke ammakkum appanum eee maind arunne nenneyonnum kanedivarilarunnu 	0
zapya nalla oru option aanallo xenderin pakram 	0
anooj chandran hlo 	0
keavin pottan rolling floor laughing rolling floor laughing rolling floor laughing 	0
uc vera levela 	0
iam ajas pubg angane support avatha phonil free fir hang illand kalikkan pattilla 	0
prethanam aayitt tiktok kalayanam allel new genaration kuttikal mandha budhikal aayi maarumindaile kuttykal tiktok allel mattu games kalikumpolchainees kuttykal indaile goli kalikkuva ethra ithokey sredhikunund athukond poornamayittum chainaye ozhuvakkanam ennanu entte vekthiparamaya abhiprayam 	0
80k akkachii ha 	0
ios nnum pattiyath aano file sharing apps app store il valiya rating onnum kaanikkunilla 	0
njan oru gay aaan single aaan 	0
ella nalla company china annu 	1
enthane syriya nettiyil red kuri ittirikkunnathe 	0
kande kanne niraju poyi nigalu nannayi jevikuusmiling face hearts smiling face hearts smiling face hearts 	1
indian tik kik njn download cheyythu open avanilla 	0
kopp nirthiyittu poda poyi chaveda motte 	0
kundan kundan kundan 	0
pooja rajiv kurachalle aayollu aalukal igane positive aayit respond cheyyan thudagit athinu munne olla videos kandal ariyam athile poorapaattukal 	0
boys school oke nirodikanam 	0
suryamma peruth ishtam 	1
vishnu priya adh gays inde karyam ayatjkondann 	0
renjeev rococo athilenthina ee paavangale ulppedutthunnethanikk ethine pattiyonnum ariyillenki adhyam pooyi ethokkeyenthenn manassilaakkubro enth nyayam paranjaalum sherithanne nanmaye jayikkulgbt community ye shavabhoojiyaayum mrigabhoojiyaayum parayanda aavasyamonnumillakaaranam avar aareyum upadravikkaathe nalla reethiyil jeevikkunnuengane orikkalum vivarakkeed parayaruth 	1
mumbai police orrmavannu 	0
karkundal anu penne sawndaryam 	0
sathyamanathpalarudeyum vicharam ipozhanu inganoke undakunnath ennanukashtam 	1
abdul aziz shamsudeen case kodukkannam pillechaa 	0
honest man pod myra 	0
kevin bapapape adikunnu blah blah blah cheyumbol korach chathik urappullavare konduvaranam 	0
ith angeegarikkan pattilla 	0
anchor chetta ningal poliya 	1
xander inu pakaram oru app parayumo nplease 	0
kamalesh ba poda floote kunda thanthayoli polayadi maire 	0
eni chinese phone nirodhikkumo 	0
eyalk padanm padanm ethu matreulloo 	0
lil vinz music thandhakk vilikkanda enna ente oru ithu athondu mon po 	0
yentta doubt ivar oru kuttiye dhetheduthe valarthiyal kutty valuthayi kazhinje ha kuttikke pinnede bhaviyil orupad valiya preshnangal indagille schoolil pinne athitte vivaha samayam angana kure idangalil ha kutty ottapedille 	0
minish k john k john angane aanel ninte peru soochipikunnnu pork kazhichu vyabicharichu kaashu undakunna kunna aanenu 	0
megha benjamin paranormal psychology 	0
drku facebook ondo 	0
comments bhayangara ve aanu kevin ne polullavar aanu nammude nattil kooduthal 	1
sathyam bro 	0
nidish pv samsakramillatha ooola 	0
kunnak pagaram viral pacha ethakka ittal madhi nalla sugam kittum 	0
sports s athin ingla nan onum parnjilaloini ipo ningl avara spprt aakeelenglum avark ipo onum nashtapedan ponilalo 	0
sandeep variyar varanam ennu agrahikkunnavar like 	0
palunni valare valare valuthayi yithu yentha 	0
kevinepolulla pottan oolakale ithileku konduvararuthu 	0
nebin jos skilled labour illa 	0
oru manushyan societyodum religionodum oru responsibilityum illa 	0
enikum oru gay friend undsuryapavam sahacharyam kondaa gay aayi poyath 	1
nikeshinte story ketapol rajuvinte monthakku oru idi vech kodukaan thonni 	0
enhum happy aayirikatte 	1
ni kettunnath forxe cheith ninte thalayil aakunna oru lesbuan chechy aayirikmum angane ethra olichu vach kond kalayanam cheyunnu aanum pennum ni kettiya penn athava lesbian aanengilum bisexual aayum athu ninnod parayumo orikkalum illa 	0
sure njan pakka support kaanum 	0
njanum hello appinte katta fan aayirunnu 	0
dell china mad anallo 	0
ippo ivide vaangan patunna chineese allatha korach mobilesine pati koode video cheyu suhruthe eee aap oke kalanjalum palarudeyum phone chineese aan 	0
vyas deep ok ninte agraham pole nadakatte daivam anugrahikate nkalyanatinu vilikane 	0
mitron pakistani app aanenn parayunnath kettu seriyano 	0
abeer abi veruthe irunn dilog adikkathe mr neeyokke evde irunn dilog adikkathe oll nashtappedunntah kore javanmarkkum avrde kudumbathinuma 	0
bro ninja history parayamo adutha ep 	0
pubg mobile unistallation complete 	0
vannappol tott pokumbol vazhe plingi irikkua 	0
engane avaan arum shramikadirikuka 	0
sadharanakkarante data endhinane chainakke verude scientific ayi onnum ariyatha muzhandugal oronnu parayumn uyarnna sainigarumn ips ias upayogikkarudh n bycott nalladhane adisthanarahidhamaya predirodham oru karyvumilla 	1
zennah zayan chettam enthanu padichathu 	0
ayyo paaaamb chirch chaaavum potatharam ket 	0
droru pravshyam covid undayi mariya alku veendum varumopls replay 	0
ende politics sir aayirunnu 	0
ningal ee reply kannumo ennariyilla ente husband bp yude marunnu kazhikunnundu nattil ninnannu athu varuthumnathu eppo athu theernnupoyi athu karachu days ayi kazhikunilla tuesday bp check cheythappol koodi ennale dr ne kandu evidunnu medicine vangi nirthanpattilla rajesh sir nte thanne oru bp yude video undallo athilum ellam parayunnudu 	0
china mobile anu nammalil palarum 	0
operamini poli aanu 	0
alla sahodhara ath orikkalum adhikshebham aakilla njn oru gay aanu ente identity athaanu athukond thanne athil njn abhimaanikkunnueppozhum ningale poolullavarude support snehavum maathram mathi njngaleppoolullavarkk njngaleppoolullavarkk 	1
470 covid 19 kunjungalkku doctor sir paranju thanna nallakaryam pidichilla disliked cheytha covid namaskaram 	0
raju chettan sarik alaki kanum 	0
anas cm pubg pc version aanu korean pubg mobile version chineese aanu 	0
ellarum anganeyallenna thirichariyunnath nallathayirikuminganeyulla chilar gaylesbian allathavare forcefully ayo vasheegarikugo cheyyunnathum undanganeyullavarum gaylesbian avarundkuttikalk nere undavunna athikramangal kanunnille aanungal aankuttikale sexually abuse cheyyunnath ariyunnille angine orupad caseugal undathum arinjirikanam 	0
vivakam undayth kond akum sowntham kunjina amma adich kollunad 	0
innu pubg delete cheythit video kanunna njan 	0
entokkeya ningal paraju kootunathentu vrittiketta chintakethi aann ith 	0
happy mothers day surya amma nnnjanum oru divassam polum ammayode samsarikkathey erikkilla njan abroad anu joli cheyyunath urakkam varilla mindathey erunnal eni kuduthal onnum parayilla love surya amma god bless 	1
xendershareitcamscaner ippozhum mobilil und 	0
sreekesh mohanan alla njn q kettitund 	0
bk electronic nopponvivonone plusnrealmeniqooo 	0
1million subs il karyam illa dr nte videos ellam ella subscribers um kanum mattu chanel il angane parayan patilla talkalatheku viral kurachu kazinju kurayum like karikk nn pinne upakaram ulla ee channel friends nu share cheyuka 	0
hari krishnan display van parajayam ayirunnillevedio game kalikkunna screen pole thanne 	0
vishnu santhosh kozhikkodum 	0
lavan vanna varavu kandapo ippo thakarthitt pokum enn karuthy samsarich thudagyapo alle arinjath appukuttan anenn 	0
karutha coat itt pottan onnukil english parayua allakhil malayalam parayua kurach budhi illa aarayekhilm kond iruthikoode nikesh 	0
sonu nte kundi adich kalakki vechekkunnu 	0
ee paranja college tvm el aano 	0
2 persons poliikevineodada kandam vazhiiiii 	0
eanteayumm avasthaa saimbut njan oru vetsurgeon anuueallam marachu veachu njanum jeevikkunnuuueanikku oru partner veaneam 	1
liar sudapi arunkumar 	0
zeta media10shere ollu 	0
appukuttana kandathu njan mathram ano 	0
saranya bhaskar njan dubai aanu avide covid engane indu 	0
athe ningale pole kure vichithra janmangalum 	0
randu perkkum mangalasamsakalarun thanksavar jeevikkatte 	1
kettu karaju poi 	1
chetan behl 	0
like pakaram ulla app eatha 	0
procreation vendi prolifeinu vendi endaraanno aavo udeshichadu matram ulla social constructil condom upayogikkunnaduthettalle setta snehikkunavare orumich munnotupovan kazhivundenkil jeevikkan anuvadikkanam allandpinne manushyaralle avrum 	1
aadhyam nammude raajyam matham marannu rajyathinu vendinonnakanamnnorthil okke ippozhum mathavum jadhiyum paranju thammil adiyaanu nennitt nammude rajyathinaayi pravarthikkanam indiakaayi 	0
ammak ayiram ummarightfacing fist 	1
blazing falcon thodangi negativeonnu pode 	0
kalikaalam ethinappuravum undavum 	0
hi chellakutty cute ikkuu yuuu superrrr 	0
pubg ozhich bakki ellam kalayum 	0
karanjupoy god bless chechy 	1
indian army fans like 	0
god bless ennegilum nerit kanan sadikkate love sister 	1
athu kadayil keriyalum chaina productsaa oluu 	0
kevin valllya karyathil vannirunnu cheettipoy 	0
nee enna kallanmarem kolapathikalem prolsahippikkada 	0
debate chayan vannavan pottan mayran anu 	0
anaswara krishnan anaswara krishnan ok 	0
ee video kku dislike adicha ella malaranmarkkum ente naduviral namaskaramchangile cummikalum pubg malaranmaarumoradi maari nilkkanam 	0
aru 1997 onn poyedeyyy ni ee parayyunna ee homosexual 100 boyzil oruthan mathre undaakooathaayath 1 apo baaki 99 aanonormal atho ee 1 doo itjoru manorogamalan2 ennampottikaatjatjinte kuravaan 	0
oru olakka kitto aa kottittavante thalamanda adchu pwolikkam 	0
arun gey aanann thonnunnuthinking face 	0
pubg korean aan 	0
suryammmaaaaa ishankaa colour vecho facial cheidhit 	0
umayappa xander aavasiyam undu 	0
sanumamtha pranavam nigale njan ethuvare theri paranjilla pinne endhina nigal enne egane theiri parayunnad 	0
nooru varsham orumich jeevikkatte 	1
sir njn allergy patient aanueniku idaku idaku jaladoshavum chumayum thonda karalum undakunu ippo eniku veemdum thudangi thumalum mukolipum vayaru veerkukayum cheyunu oru irritation dr kanikan povanum patilla eniku 28 vayasanu reply tharanam 	0
pubg list il undo ennu nokiya njan 	0
orikkal vannal veendu varumo 	0
ethokke oyivakkiyalum pubg way pubg uyir 	0
sajna sajna yatrayo pennkuttikal kannir kudichu jivikunnund iganatavamar karannam 	0
cmnt box montham kundanmarude aikyadardyam analo 	0
exander ellam uninstalled 	0
madhapothakathil aayirikkum vayichath 	0
big files sent chayyan valere time edukkunnu 	0
anuraj ak 9 	0
place maari muthumani shamees kitchen ilaa 	0
ee aalude chodyam oru mathiri poojattile chodhyayipokunnu 	0
dhanya david ee comment ittu kalikkunna time nu idayil thanne nee randu thavana peru maattiadyam whatsapp status ennu ayirunnuipo zara walker ennayiappol aarkkaanu mone pala thanthamaar 	0
kayil ullathu kalayanda ini medikumbo sookshichal mathi 	0
ha ha ha 	0
zennah zayan njaan hotel catering industry hotel management padichittu belgium thil vannathanow past 20 years 	0
happy wedding anniversary suryaamma ishankka idhu kandappol manassu niranju eniyum orupadkalam snehathodeyum santhoshathodeyum koode jeevikan daivam anugrahikkate 	1
indiakk aapp onnumillethinking face thinking face thinking face 	0
nikesh aethra manoharamayitanu samsarikunnathu karutha kottitta mandan aenthokkaya parayunneface raised eyebrow face raised eyebrow 	0
chechy love 	1
china mibiles ban cheyyumo 	0
ozhuvakunathine oru kuzhapavum illa pakshe athine pakaram indian appukal venem allathe ottadike ozhuvakan pattila 	0
18 k akka ara annu onnu parayu plzz reply 	0
uythbmvo pudciou malkalke 	0
busil saacharikkumbol ottumikka aanungalkkum kuttikal gay type aalkkaril ninnum nidhimuttukal undayittundaakum 	0
ee kevin oru madhapranthan aaanuavante konathile bible um quran um mangatholi 	0
athoru nyunata alla 	0
nink enth ariyamithoka hormone imbalance anu enthaanu ningalkoka 	0
enthinu pling avanam ellavarum use cheyyunnille 	0
gay mens cheriya aan kuttikale sexual abuse cheyarilla 	0
pinne naattukar parayunna pole nadakkano 	0
avande samsaram kettal thanne ariyam flut case aan 	0
bhakki kurachu canaka kuzhinmaatramea kaanu 	0
mse yes bro 	0
happy brothersmanasu thurann snehikkukaellaa kalathum onnich santhoshamaayirikkatte 	1
sir oru vayasaya kuttikalk immunity power koodan enthoke foood kodukanam plss reply 	0
schools kuttikal vendayirunnu yennu thonnibut avaru nannayirikatte 	0
avante oru prenayam 	0
bro oru realme 10 kittan valla way undo 	0
samsung a31 engane und 	0
chechi kollath evide aan 	0
ee chaina phone nilavil upayogi kkunnath kuzhappamano eppolum upayogi kkamo 	0
athinu ivar transgenders allallogay ennu paranja mattulla ella aspect um aanungaldeyanu 	1
vidmate harmful app aayath kond playstoril ninnu thanne pande ozhivaakkiyathaanu 	0
oru pennineyum peedippichu nashippichillalo athu nannayi 	0
ajay george thinking face 	0
parayunnavar paranjotte ningalsnehathode jeevik 	0
cheriya penkutikale polum peedipikunathum 	0
suppose eppo oralkki rogam vannu mari ayalkki oru issueum ella enkil pinne adehathinu secound time varumo 	0
arun sooperrrkevine ninakentha ivar orumichu jeevichal 	1
file manager ne pakaram ulla appinte link edamo chetta search cheyethitte kittunnilla playstoril 	0
pampers edendi varum kurach kayiyumbol 	0
vidmate poyi pakaram videorder use cheyam 	0
new redmi phone medikkunnathinu problem undoo 	0
sujith suji moto lenovolenovo chinese 	0
babu babu ingne anel adhika kalam jeevikuunn thoonnanila 	0
xender pakaram enth aap upayogikkum 	0
mohamed shahabas iqoo 	0
yes kuttikoduthum kuthikalu vattiyu jeevicha kurachu alukale nammuda edayillude navaruda thalamuryuda app annu share chat india 	0
eji muthanu going 	0
ayee kundan kundan kundan kundan 	0
pagaram use cheyyaavunna indian apps parayaarunnu 	0
positivaya oral ethra nal vare infectious anennu 100 percent parayan pattumo 	0
sankalpathil orikalum ulkolllan pattatha onnanu ee guy paripaaadi jeaavitham onnelle ulluathingne jeavichu kalanjit karyindo 	0
aysha aysha nufrm 	0
rafid pu 	0
sir vidheshathu ninnu vanna oral 14 days quarantine kazhinja oralumayi idapazhakunnathil kuzhappamundoente veetil oru 5yrs kunjundu athinal ente husband purathu roomeduthu qurantine cheyyan aagrahikunnupls reply 	0
28 days isolation aanu health il ninnu parayunnath 32 days okke kazhinjum rogam vannavarund kurach days koode wait cheyth happy aayi veetukare kanu major symptoms illennu parayumbo minor undennano 	0
helo nnu pakaraam 	0
verthe adikathe ath onnum nadakkan ponilla orikalum moolakkam ulla arkum ariyam bjp ennu keri annu nashicha naada ith 	0
ethaa aa coat itta pottan 	0
eee kevin nu peerullavar ellaarum oolakal aano face monocle 	0
vyas deep qur aan kadhayalla charithramanukadhakkum charithrathinum vithyasam ariyathavar balamangalam thanne vayikkanam 	0
daa potta kevin pooda pattincongratulations sonu nikesh 	0
sayyid hisham thangal ninte biology um nee parayunna nrigangalude biology umsame aanenki nee valla pattineyo pannineyo kettikko 	0
mi ishtam 	0
umayappa regular ayi indian news dislike cheyunnavarydea details oru video cheyyanm 	0
oruthanem vidaruth njammalle keri ingot chorinj avanmare kalikkan vidaruth ella thendikalum koodi indiaye pedipikkan nokkukayan nepalinte borderum adakkanam avanmare sahayich ipo valya teams aayi 	0
vit d udeyo vit b12 kuravakum oru doctor ne kanu 	0
maanyatha ennu settan uddeshichath entha 	0
thank umayappa 	0
oru vivaravumillatha oru aaleyano samvadathinu konduvannirikkane 	0
keerthana biju hi 	0
natural ooo epo ithu unnatural aanu 	0
ippo ayal oru boy ye ano jeevida panksliyay edthad 	0
nikesh cheattan polichu kayyil koduthittundu aa pottane 	0
sree sree ayin nee ethada myre thayoli makkal iranguvanllo kapada desasnehavumayi 	0
namaskaramnjan chennaiyil ninnanuhappy anniversary youstay blessed oru kaaryam parayanundenikkuvalarey abimanamundu ningaludey jeevitham kandittulove marriage 	1
raaju etanayaalk pani kitty 	0
athinu ellarum inganeyano bhai ethirlingathe ishtapedunna aalukaalan bhooripaksham sexual minorities avarku ishtamullavarde koode jeeviktte ithippo anthina chaya kaappi nn choicha pole aayallo chilarku chaya aarikum ishtam vere chilarku kaappi right handed aaya aalukalum right handed aaya aalukalumille samoohathil ennu vech aarelum edathu kayyanmaare nirbandhich valuth kayyan aakumo athokke pole kandaal mathi ithum 	1
vrethikettavan maru samsakara shooniar cherupeduthadikkanam aa pattikale 	0
shynu1000 bisexual enne paranja avarkke male um female um prefer cheyum straight enne paranja aninne penninem pennine aaninem prefer cheyunnathe 	1
ellarkkum swadham life theranjedukkanulla avagasham und ath theranjedukkanulla avasaram athikamarkkum kittarila nigalk ishttapettath nigal thiranjeduthu kuttapeduthanum parihasikkanum orupaad perundavum avark munnil jeevichu kanichu kodukku 	1
yaduraj trendzz7 okey bro 	0
helo app elle pakaram 	0
abhijith s nathan manasilakandaa 	0
kevine nanam kedan kashu koduthu konduvannathallesathyam para veru aru varum oradisthanavum illathe ingane vadichu naran 	0
arun ee jobil thankal king aanu 	0
eyllarum engene aayal thalamura eyngene undakum 	0
sir vayakk kayupp pala samayathum varunnath virusumayi bandhmundo vere kuyappamonnumilla 	0
happy wedding anniversary orupadu eshttamanu enikku suryammaye divem anugrahikkumoru kujju koodi undakatte ennu njan prarthikkunnund 	1
manikandan sivan mone transgender janikunathu hormon pbm kondaanu ennal avarku purushan sthree ithil avarude shareeram eathinodanu kooduthal samibyan avar athayi jeevikanam alathe annum pennnum kettu jeevikaruthu nngays lesbian ivar transgender ninnum vithyasa maanu iavar ligam ullavar thammil aanu ivarku kutikal undakilla ivar themadikal thane ivare thalli kolluka thane venam ivar nadinu apathaanu 	0
pubgbut indiayude karriyam orkumpoo 	0
njan upayogikunnilllaaaaaalooooooonchina backkk 	0
support jeevichu kanikanam eee samoohathil 	1
devi aswathy enthu neru athu onnum arkum parayan kayilla 	0
ente umma ne kazinj manas neranj vilkkunnad surya amma ennan love surya amma 	1
pubg korea alle 	0
thurannu parayanum negalde ishtathenu jeevikkanum arum nigale thadayada karyavilla ee lokam negaldeyum kudeyanum sadharana manushyarkk evde avrde ishtathenu jeevikamegil negalkkum avam negalkum avakshamud evde athu manacelakki santhoshamayitt munnottt pokuu god bless 	1
karayippichu kalanju suryamma 	1
ee naayintae mon tae paerentha 	0
prime minister alla avarude parents anu female partners anu parents 	0
pubg ban agumo chetta 	0
thomas varghese uvvo onnu podey 	0
suryma oru borum ila nalloru videonjan karagge poye 	1
keralathil immathiri senses abagadaanthallu kittand nokkikko 	0
80k akka hahaha 	0
arada ethinoke dislike adikuneee ohhhh namichu 	0
til kik ne kurich oru video cheyyamo 	0
mystic house face hand mouth face hand mouth njan vadi allaolo koduthu zany face 	0
sudheesh surendran വേണോ 	0
suryamma dvsm pogumbolm sundari agunnundallo lv uuu nhppy wedding anniversary amma 	1
mansoor manu srishtavinte kuttamo 	0
aanum pennum klynm kazhichitu thanne kutikal illatha etra aalksrund 	0
worldle ettum youngest pm nte story onu vaych nokkunath nsnnayrikum 	1
pepper mintz poda punda myre 	0
vyas deep ente dhanakede njne mattikolam thangalodai upadeshathinu nanni 	0
melil immathiri ooola programum kond varalle 	0
avideyum manushyaru happy ayi jeevikkunundu 	1
ya broo ente oru frnd oru penkutty avalu oralumayi love aarunnu pine breakup aayi vere oridathu jobinu poyi pine avalu thanne paranju oru pennumayi snehathila ennu 1st enik acpt cheyan pattiyilla bt pine acpt cheythu mrg cheyum enok parayunnu 	1
aah nadukk irikkunna naracha appuppane post aakkiyiruthiyekkunne mosham aayii poiii 24 	0
njn ellaam delet chayethe 	0
zilu zilzila helo insta id onu parayumo 	0
sajeesh sajeesh hindukkal aanunn pasuvinay daivamaayi kaanunnaduormikkuka hindu 	0
enik engane jeevikanam ennonnum agrahamilla needs enjoyment 	0
xiomi phonein problem vellam verumoo 	0
randaludeyum samsarathil ninn manasilayad randaludeyum oru bavam perumatam sthrikaluded pole thonnienik mathraano 	0
usha ammaye kandapo kannu niranju enkn 	1
akhil dev nayinta mone ninte vittil parayunna vaak ide parayanda dachanaka sangi chette 	0
derby harrington thn enthinado avde kednn konkunne thnte enthlum koyinn poyo 	0
paranj theernilla ellam kathi chambalay 	0
ente oru doubt ellavarum engane oru viewil ayikaringal deth edukkan childrens kanilllalllo 	0
oru peg adikkamo 	0
kevin enna kattu kozhi 	0
alla india 	0
kutti kutti pranayangal potti potti povarund 	0
abdul hakkeem apple ippo indiayileku maati 	0
ullate thuranne parayuva e video kanunnatine munpe vare gaylesbian ennokke kelkkumbo enikke arappe toonumayirunnu ennal e video changed loti sorry guys 	1
aa potusamooham chettan ano enkil pinney onnum parayanilla rolling floor laughing rolling floor laughing onne chirippikatey podey 	1
namak namde india mathi 	0
abdul aziz shamsudeen jaba jabaaarolling floor laughing rolling floor laughing puthi koodiyente aavum 	0
saji klm thankal enthu kondu purushanayi janichu ennu kandethiyo 	0
ivanokke etra kalam undavum 	0
pubg korean ayath bagyam 	0
nanam ketta jeevitham 	0
ippom yudam ondayal sheriyavilla 	0
ellam lokavasaanathinte adyanagal 	0
valath bagath araaanu irikunnatg 	0
wedding anniversary youlate ayi poyi sorrye puchiri yaeppoghum udayirikan sarvaeshwarannodu prarthikunnu 	1
mubeena mubeena mubeenakk avde cherananoface hand mouth 	0
busil yatra cheybo kambiyiloke pidikubo chance kooduthalanenn parayunundallokambiyil pidicha kai kond namal itta dres ilum bagilumoke virus undavuo drs il thota kai kond mook thotal virus badha undavumoipo samshaya rogam pole aayi thodunnidathoke corona undonn samshayam plz rply 	0
irshad mayyil ntha myra ninak chirikkaan 	0
adarsh adm 	0
arjun warrier allahu nallonam pani nokunnund thante pani nokiko illenkil corona vann kondovum 	0
avathaarakanu like sooper 	0
jai hindustan njai modi ji 	0
koodi varunna homosexuality oru evaluationilekk ulla vazhiyaarikkaam 	0
sir kuttikalil corona engane anu parayamo 	0
n alla information 	0
elavanmarum namude nenjathottu analo 	0
gay lesbian oke potte ellarum human pakshe harassment aar cheythalum angeekarikkan pattilla 	1
ithinte okke thudakkaman bhoomiyile nasham iniyum kanendi varum 	0
proud younnath parayan manasu kanichallongood 	1
transantajersinte kalam kazhinjo ipo idano kalam 	0
raneesh manushyar ella ennu aru paranju 	0
francis 16aman marpappa thinking face thinking face 	0
ninne pole ulla myranmaare venam aadhyam thallan thangal offend aavandakaaranam thannik ayale theri vilikkamenkil enikum vilikkam 	0
njn ente phonilulla ella chinese appukalum uninstal cheythu 	0
motta gay anenn tonnunn ncomment il koode orupad kundanmar support cgeyunund 	0
bp yude medicine kazhichu thudangiyal pinne stop chayyan pattille ente hus nu 39 yrs aanu angicam beta kazhikkunnund 	0
kannerinu oru nalla oru results undalle suryachyyappo enikum kituvarekum oru nalla jeevitham alle chechyorupadu vedanakl kondu nadakunna ente e kochu mansinnu orupadu wishes chechy chettanlove 	1
athe mayil peeliyumayi galwan valleyileyku 	0
e kevine pole ullavare ithu pole oru vedhiyil konduvareruthupottan kalikuvanokaliyakuvanoariyillengil mindathirikkureproduction illengil 2 perkku jeevikan avakasamilla 	0
thank sir nhn eppolum sir nte vedios kanarundu ithra visadhamayi paranju tharunna sir nu nallathu varatte iniyum puthiya vedios pradeekshikkunnu 	1
rittu saji 	0
entel ullath pubg shareit pinna tiktok pakshe tiktok shareit kalayam pubg uyir 	0
negal evedeya sthalam entha negale parukal entha negale job 	0
helo kk pakaram enthekkillum undo 	0
suhaib pulikkal hehe sathyam sen kumar ine paranjappam sangi kke kondu 	0
lgbtqa ennoru samooham ind transum lesbianum gay onum oru asukhamalla suhruthe ningalkithonum ariyila athukondayirikam apol athu onu nthanen noku googleil nokyamathi lesbian nthanaryan 	1
kabeer kabee kalla 	0
xender jio switch 	0
tik tok enthayalum arum kalayan sdhyada kurava 	0
sujith suji motorola owner lenovo anu athum china yaa bro 	0
